Unix_Timestamp,Usage_KWH
1719961200,0.551
1719962100,2.967
1719963000,3.316
1719963900,3.263
1719964800,3.293
1719965700,3.266
1719966600,3.211
1719967500,3.298
1719968400,3.321
1719969300,3.412
1719970200,2.135
1719971100,0.518
1719972000,0.55
1719972900,0.638
1719973800,0.538
1719974700,0.56
1719975600,0.508
1719976500,0.542
1719977400,0.551
1719978300,0.488
1719979200,0.543
1719980100,0.499
1719981000,0.455
1719981900,0.53
1719982800,0.538
1719983700,0.576
1719984600,0.475
1719985500,0.505
1719986400,0.554
1719987300,0.577
1719988200,0.476
1719989100,0.584
1719990000,0.563
1719990900,0.676
1719991800,0.735
1719992700,0.821
1719993600,0.901
1719994500,0.831
1719995400,1.326
1719996300,1.358
1719997200,1.753
1719998100,1.467
1719999000,1.551
1719999900,1.442
1720000800,1.551
1720001700,1.522
1720002600,1.513
1720003500,1.439
1720004400,1.506
1720005300,1.458
1720006200,1.515
1720007100,1.464
1720008000,1.416
1720008900,1.479
1720009800,1.561
1720010700,1.586
1720011600,1.61
1720012500,1.222
1720013400,1.514
1720014300,1.55
1720015200,1.583
1720016100,2.124
1720017000,1.856
1720017900,1.685
1720018800,1.28
1720019700,0.932
1720020600,0.812
1720021500,0.771
1720022400,1.083
1720023300,2.161
1720024200,2.014
1720025100,2.137
1720026000,2.168
1720026900,2.255
1720027800,2.069
1720028700,1.333
1720029600,2.23
1720030500,3.056
1720031400,2.696
1720032300,2.428
1720033200,1.947
1720034100,1.619
1720035000,2.557
1720035900,2.562
1720036800,2.656
1720037700,2.267
1720038600,2.586
1720039500,2.828
1720040400,2.561
1720041300,2.009
1720042200,1.741
1720043100,2.184
1720044000,2.19
1720044900,2.125
1720045800,2.034
1720046700,1.913
1720047600,1.647
1720048500,1.927
1720049400,1.596
1720050300,1.759
1720051200,1.568
1720052100,1.525
1720053000,1.502
1720053900,1.552
1720054800,1.448
1720055700,0.906
1720056600,0.559
1720057500,0.5
1720058400,0.498
1720059300,0.577
1720060200,0.491
1720061100,0.505
1720062000,0.488
1720062900,0.537
1720063800,0.409
1720064700,0.519
1720065600,0.441
1720066500,0.472
1720067400,0.42
1720068300,0.422
1720069200,0.459
1720070100,0.479
1720071000,0.409
1720071900,0.379
1720072800,0.452
1720073700,0.487
1720074600,0.448
1720075500,0.398
1720076400,0.531
1720077300,0.978
1720078200,0.763
1720079100,0.93
1720080000,1.3
1720080900,1.339
1720081800,1.634
1720082700,1.53
1720083600,1.576
1720084500,1.573
1720085400,1.553
1720086300,1.686
1720087200,1.549
1720088100,1.611
1720089000,1.565
1720089900,1.533
1720090800,1.524
1720091700,1.533
1720092600,1.501
1720093500,1.55
1720094400,1.592
1720095300,1.588
1720096200,1.478
1720097100,1.513
1720098000,1.399
1720098900,1.374
1720099800,1.762
1720100700,2.128
1720101600,1.845
1720102500,2.224
1720103400,2.214
1720104300,2.275
1720105200,2.411
1720106100,2.159
1720107000,2.201
1720107900,3.817
1720108800,4.687
1720109700,4.77
1720110600,4.939
1720111500,4.856
1720112400,4.455
1720113300,4.459
1720114200,4.461
1720115100,4.399
1720116000,4.312
1720116900,3.848
1720117800,2.547
1720118700,2.657
1720119600,2.187
1720120500,2.029
1720121400,1.922
1720122300,1.838
1720123200,1.676
1720124100,1.686
1720125000,1.67
1720125900,1.638
1720126800,1.628
1720127700,1.734
1720128600,1.742
1720129500,1.503
1720130400,1.085
1720131300,0.946
1720132200,0.896
1720133100,0.741
1720134000,0.716
1720134900,0.613
1720135800,0.66
1720136700,0.729
1720137600,0.636
1720138500,0.65
1720139400,0.594
1720140300,0.593
1720141200,0.454
1720142100,0.438
1720143000,0.464
1720143900,0.398
1720144800,0.464
1720145700,0.361
1720146600,0.511
1720147500,0.623
1720148400,0.496
1720149300,0.457
1720150200,0.498
1720151100,0.502
1720152000,0.495
1720152900,0.47
1720153800,0.552
1720154700,0.462
1720155600,0.501
1720156500,0.451
1720157400,0.532
1720158300,0.455
1720159200,0.427
1720160100,0.438
1720161000,0.487
1720161900,0.505
1720162800,0.548
1720163700,0.516
1720164600,0.587
1720165500,0.712
1720166400,1.28
1720167300,1.351
1720168200,1.596
1720169100,2.068
1720170000,1.708
1720170900,1.465
1720171800,2.036
1720172700,2.099
1720173600,1.975
1720174500,1.891
1720175400,2.224
1720176300,2.124
1720177200,2.163
1720178100,2.172
1720179000,1.825
1720179900,1.743
1720180800,1.393
1720181700,2.767
1720182600,4.282
1720183500,4.31
1720184400,3.831
1720185300,4.124
1720186200,3.967
1720187100,3.905
1720188000,2.824
1720188900,1.806
1720189800,2.022
1720190700,2.342
1720191600,2.247
1720192500,2.049
1720193400,2.021
1720194300,2.091
1720195200,2.076
1720196100,2.331
1720197000,2.082
1720197900,3.121
1720198800,3.121
1720199700,3.248
1720200600,2.719
1720201500,2.328
1720202400,2.72
1720203300,3.194
1720204200,2.627
1720205100,2.519
1720206000,2.645
1720206900,3.027
1720207800,2.28
1720208700,2.196
1720209600,2.117
1720210500,2.123
1720211400,2.138
1720212300,2.15
1720213200,2.08
1720214100,2.072
1720215000,2.077
1720215900,2.098
1720216800,2.046
1720217700,1.887
1720218600,1.462
1720219500,1.465
1720220400,1.399
1720221300,1.397
1720222200,1.337
1720223100,0.899
1720224000,0.86
1720224900,0.884
1720225800,1.218
1720226700,1.067
1720227600,1.045
1720228500,1.05
1720229400,1.011
1720230300,1.129
1720231200,1.113
1720232100,1.115
1720233000,1.098
1720233900,1.087
1720234800,1.1
1720235700,1.145
1720236600,1.086
1720237500,1.114
1720238400,1.063
1720239300,1.077
1720240200,1.06
1720241100,1.03
1720242000,1.094
1720242900,1.085
1720243800,1.078
1720244700,1.055
1720245600,1.017
1720246500,1.002
1720247400,1.07
1720248300,1.057
1720249200,1.06
1720250100,1.046
1720251000,1.582
1720251900,1.62
1720252800,1.602
1720253700,1.623
1720254600,1.585
1720255500,2.015
1720256400,2.025
1720257300,1.983
1720258200,2.003
1720259100,2.037
1720260000,2.104
1720260900,2.136
1720261800,2.123
1720262700,2.081
1720263600,2.148
1720264500,2.152
1720265400,2.201
1720266300,2.184
1720267200,2.154
1720268100,2.185
1720269000,2.226
1720269900,2.216
1720270800,2.299
1720271700,2.265
1720272600,2.274
1720273500,2.319
1720274400,2.209
1720275300,1.912
1720276200,2.154
1720277100,2.164
1720278000,2.2
1720278900,2.025
1720279800,2.021
1720280700,2.048
1720281600,2.105
1720282500,2.068
1720283400,2.091
1720284300,2.089
1720285200,2.084
1720286100,2.09
1720287000,2.09
1720287900,2.066
1720288800,2.057
1720289700,2.083
1720290600,1.951
1720291500,2.048
1720292400,2.102
1720293300,2.079
1720294200,2.06
1720295100,2.076
1720296000,2.018
1720296900,1.98
1720297800,1.593
1720298700,1.31
1720299600,1.289
1720300500,1.559
1720301400,1.925
1720302300,1.458
1720303200,1.509
1720304100,1.97
1720305000,1.774
1720305900,1.655
1720306800,1.49
1720307700,1.382
1720308600,0.826
1720309500,0.77
1720310400,1.3
1720311300,0.863
1720312200,0.738
1720313100,0.433
1720314000,0.506
1720314900,0.61
1720315800,0.556
1720316700,0.519
1720317600,0.548
1720318500,0.623
1720319400,0.563
1720320300,0.488
1720321200,0.438
1720322100,0.481
1720323000,0.403
1720323900,0.393
1720324800,0.426
1720325700,0.424
1720326600,0.362
1720327500,0.425
1720328400,0.38
1720329300,0.387
1720330200,0.425
1720331100,0.389
1720332000,0.39
1720332900,0.433
1720333800,0.42
1720334700,0.413
1720335600,0.523
1720336500,0.779
1720337400,1.016
1720338300,0.962
1720339200,0.969
1720340100,1.106
1720341000,0.893
1720341900,1.309
1720342800,1.39
1720343700,1.581
1720344600,1.691
1720345500,1.434
1720346400,1.382
1720347300,1.366
1720348200,1.355
1720349100,1.301
1720350000,1.224
1720350900,1.304
1720351800,1.345
1720352700,1.291
1720353600,1.29
1720354500,1.546
1720355400,1.637
1720356300,1.575
1720357200,1.556
1720358100,1.431
1720359000,1.74
1720359900,1.842
1720360800,1.907
1720361700,1.823
1720362600,2.675
1720363500,4.566
1720364400,4.628
1720365300,4.605
1720366200,4.395
1720367100,4.376
1720368000,4.73
1720368900,4.468
1720369800,4.253
1720370700,4.246
1720371600,4.073
1720372500,3.872
1720373400,1.888
1720374300,1.77
1720375200,1.57
1720376100,2.367
1720377000,2.455
1720377900,2.404
1720378800,2.782
1720379700,2.534
1720380600,2.314
1720381500,1.908
1720382400,1.794
1720383300,1.702
1720384200,1.591
1720385100,1.487
1720386000,1.643
1720386900,1.802
1720387800,1.738
1720388700,1.823
1720389600,1.617
1720390500,1.538
1720391400,1.474
1720392300,1.491
1720393200,1.395
1720394100,1.348
1720395000,1.375
1720395900,1.38
1720396800,1.389
1720397700,1.314
1720398600,1.609
1720399500,1.554
1720400400,0.99
1720401300,0.646
1720402200,0.552
1720403100,0.552
1720404000,0.579
1720404900,0.575
1720405800,0.509
1720406700,0.516
1720407600,0.456
1720408500,0.528
1720409400,0.489
1720410300,0.414
1720411200,0.492
1720412100,0.464
1720413000,0.455
1720413900,0.527
1720414800,0.46
1720415700,0.38
1720416600,0.439
1720417500,0.405
1720418400,0.515
1720419300,0.477
1720420200,0.43
1720421100,0.455
1720422000,0.615
1720422900,1.713
1720423800,1.162
1720424700,1.243
1720425600,1.383
1720426500,1.24
1720427400,1.337
1720428300,1.609
1720429200,1.583
1720430100,1.56
1720431000,1.457
1720431900,1.362
1720432800,1.456
1720433700,1.444
1720434600,1.404
1720435500,1.426
1720436400,1.367
1720437300,1.405
1720438200,1.447
1720439100,1.453
1720440000,1.617
1720440900,1.696
1720441800,1.595
1720442700,1.941
1720443600,1.835
1720444500,1.755
1720445400,2.845
1720446300,2.625
1720447200,2.511
1720448100,2.861
1720449000,2.313
1720449900,1.895
1720450800,1.988
1720451700,2.004
1720452600,2.024
1720453500,2.097
1720454400,2.255
1720455300,1.892
1720456200,2.357
1720457100,2.838
1720458000,2.681
1720458900,2.728
1720459800,2.348
1720460700,2.194
1720461600,2.054
1720462500,2.017
1720463400,2.036
1720464300,2.615
1720465200,2.736
1720466100,2.524
1720467000,2.429
1720467900,2.434
1720468800,2.49
1720469700,1.301
1720470600,1.256
1720471500,1.412
1720472400,1.462
1720473300,1.377
1720474200,0.816
1720475100,0.725
1720476000,0.797
1720476900,0.648
1720477800,0.603
1720478700,0.546
1720479600,0.558
1720480500,0.678
1720481400,0.601
1720482300,1.0
1720483200,3.518
1720484100,3.837
1720485000,4.507
1720485900,3.923
1720486800,3.755
1720487700,3.726
1720488600,3.34
1720489500,2.578
1720490400,0.554
1720491300,0.626
1720492200,0.677
1720493100,0.623
1720494000,0.588
1720494900,0.596
1720495800,0.61
1720496700,0.54
1720497600,0.661
1720498500,0.59
1720499400,0.625
1720500300,0.57
1720501200,0.566
1720502100,0.616
1720503000,0.628
1720503900,0.533
1720504800,0.557
1720505700,0.557
1720506600,0.62
1720507500,0.468
1720508400,0.447
1720509300,0.94
1720510200,1.168
1720511100,1.194
1720512000,1.236
1720512900,1.598
1720513800,1.581
1720514700,1.879
1720515600,1.68
1720516500,1.776
1720517400,1.714
1720518300,1.418
1720519200,1.411
1720520100,1.382
1720521000,1.417
1720521900,1.423
1720522800,1.389
1720523700,0.737
1720524600,0.597
1720525500,0.669
1720526400,0.768
1720527300,0.696
1720528200,0.698
1720529100,0.723
1720530000,0.65
1720530900,0.593
1720531800,0.602
1720532700,0.61
1720533600,1.001
1720534500,0.724
1720535400,0.577
1720536300,0.616
1720537200,0.959
1720538100,1.237
1720539000,1.185
1720539900,1.108
1720540800,1.161
1720541700,1.631
1720542600,2.024
1720543500,2.139
1720544400,1.939
1720545300,1.891
1720546200,1.765
1720547100,1.643
1720548000,1.594
1720548900,1.758
1720549800,1.83
1720550700,1.939
1720551600,2.166
1720552500,2.005
1720553400,1.701
1720554300,1.39
1720555200,1.491
1720556100,1.555
1720557000,1.423
1720557900,1.237
1720558800,1.183
1720559700,1.347
1720560600,1.442
1720561500,1.384
1720562400,1.383
1720563300,1.394
1720564200,1.313
1720565100,1.388
1720566000,1.31
1720566900,1.145
1720567800,0.737
1720568700,0.845
1720569600,2.275
1720570500,3.427
1720571400,3.39
1720572300,3.329
1720573200,3.532
1720574100,3.638
1720575000,3.477
1720575900,3.37
1720576800,3.389
1720577700,2.603
1720578600,0.602
1720579500,0.587
1720580400,0.532
1720581300,0.524
1720582200,0.575
1720583100,0.554
1720584000,0.511
1720584900,0.54
1720585800,0.526
1720586700,0.515
1720587600,0.529
1720588500,0.522
1720589400,0.541
1720590300,0.561
1720591200,0.478
1720592100,0.56
1720593000,0.55
1720593900,0.86
1720594800,0.646
1720595700,0.668
1720596600,1.035
1720597500,0.753
1720598400,0.934
1720599300,1.31
1720600200,1.391
1720601100,1.397
1720602000,1.588
1720602900,1.494
1720603800,1.626
1720604700,1.569
1720605600,1.634
1720606500,1.559
1720607400,1.605
1720608300,1.684
1720609200,1.564
1720610100,1.567
1720611000,1.392
1720611900,1.481
1720612800,1.427
1720613700,1.292
1720614600,1.086
1720615500,1.364
1720616400,1.374
1720617300,0.908
1720618200,1.424
1720619100,1.392
1720620000,1.348
1720620900,1.554
1720621800,1.684
1720622700,2.027
1720623600,2.301
1720624500,2.506
1720625400,2.129
1720626300,2.022
1720627200,2.577
1720628100,3.113
1720629000,3.032
1720629900,3.3
1720630800,3.511
1720631700,3.318
1720632600,3.33
1720633500,2.829
1720634400,2.204
1720635300,2.818
1720636200,2.891
1720637100,2.638
1720638000,2.671
1720638900,2.893
1720639800,3.16
1720640700,3.594
1720641600,3.852
1720642500,4.03
1720643400,3.149
1720644300,3.04
1720645200,2.557
1720646100,2.058
1720647000,2.088
1720647900,2.324
1720648800,2.601
1720649700,2.645
1720650600,2.5
1720651500,1.99
1720652400,2.744
1720653300,2.501
1720654200,2.376
1720655100,2.944
1720656000,2.829
1720656900,2.073
1720657800,1.733
1720658700,1.966
1720659600,1.687
1720660500,1.715
1720661400,1.733
1720662300,1.445
1720663200,1.422
1720664100,1.459
1720665000,1.414
1720665900,0.847
1720666800,0.689
1720667700,0.731
1720668600,0.601
1720669500,0.673
1720670400,0.568
1720671300,0.635
1720672200,0.575
1720673100,0.663
1720674000,0.697
1720674900,0.627
1720675800,0.678
1720676700,0.653
1720677600,0.63
1720678500,0.714
1720679400,0.65
1720680300,0.593
1720681200,0.725
1720682100,0.795
1720683000,1.151
1720683900,1.644
1720684800,1.522
1720685700,2.817
1720686600,3.885
1720687500,4.043
1720688400,3.999
1720689300,4.253
1720690200,4.186
1720691100,4.125
1720692000,4.24
1720692900,4.391
1720693800,4.377
1720694700,4.454
1720695600,4.407
1720696500,4.209
1720697400,2.521
1720698300,1.544
1720699200,2.413
1720700100,1.647
1720701000,1.672
1720701900,1.602
1720702800,1.499
1720703700,2.178
1720704600,2.38
1720705500,2.184
1720706400,1.804
1720707300,1.951
1720708200,1.952
1720709100,1.897
1720710000,2.111
1720710900,1.621
1720711800,1.674
1720712700,2.04
1720713600,2.211
1720714500,2.558
1720715400,2.598
1720716300,2.461
1720717200,2.576
1720718100,2.34
1720719000,2.4
1720719900,2.513
1720720800,2.53
1720721700,2.521
1720722600,2.588
1720723500,2.111
1720724400,1.828
1720725300,2.323
1720726200,2.538
1720727100,1.929
1720728000,1.763
1720728900,1.756
1720729800,1.653
1720730700,1.867
1720731600,1.629
1720732500,1.465
1720733400,1.592
1720734300,1.846
1720735200,1.325
1720736100,0.85
1720737000,1.076
1720737900,0.719
1720738800,0.752
1720739700,0.657
1720740600,0.679
1720741500,0.664
1720742400,2.908
1720743300,3.47
1720744200,3.465
1720745100,3.506
1720746000,3.466
1720746900,3.383
1720747800,3.349
1720748700,3.488
1720749600,3.602
1720750500,3.438
1720751400,3.509
1720752300,3.438
1720753200,3.474
1720754100,0.962
1720755000,0.713
1720755900,0.696
1720756800,0.729
1720757700,0.717
1720758600,0.721
1720759500,0.739
1720760400,0.697
1720761300,0.798
1720762200,0.706
1720763100,0.724
1720764000,0.687
1720764900,0.721
1720765800,0.719
1720766700,0.703
1720767600,0.956
1720768500,1.036
1720769400,0.951
1720770300,1.515
1720771200,1.502
1720772100,1.445
1720773000,1.732
1720773900,2.032
1720774800,1.77
1720775700,2.0
1720776600,2.196
1720777500,1.918
1720778400,1.852
1720779300,1.778
1720780200,2.255
1720781100,2.741
1720782000,2.479
1720782900,2.938
1720783800,2.938
1720784700,2.119
1720785600,2.356
1720786500,2.913
1720787400,2.624
1720788300,2.509
1720789200,2.524
1720790100,2.502
1720791000,2.897
1720791900,3.04
1720792800,3.122
1720793700,3.293
1720794600,2.644
1720795500,2.238
1720796400,2.126
1720797300,2.317
1720798200,2.654
1720799100,3.386
1720800000,6.012
1720800900,6.289
1720801800,5.779
1720802700,5.047
1720803600,5.215
1720804500,5.24
1720805400,4.995
1720806300,4.71
1720807200,4.747
1720808100,4.824
1720809000,4.768
1720809900,4.144
1720810800,2.42
1720811700,2.452
1720812600,2.416
1720813500,2.629
1720814400,2.382
1720815300,2.369
1720816200,2.345
1720817100,2.281
1720818000,2.267
1720818900,2.234
1720819800,2.234
1720820700,2.199
1720821600,2.199
1720822500,2.166
1720823400,2.144
1720824300,2.164
1720825200,2.135
1720826100,2.149
1720827000,2.043
1720827900,1.77
1720828800,1.766
1720829700,1.465
1720830600,1.308
1720831500,1.174
1720832400,1.139
1720833300,1.155
1720834200,1.126
1720835100,1.156
1720836000,1.104
1720836900,1.122
1720837800,1.122
1720838700,1.198
1720839600,1.177
1720840500,1.069
1720841400,1.059
1720842300,1.158
1720843200,1.115
1720844100,1.074
1720845000,1.04
1720845900,1.063
1720846800,1.124
1720847700,1.084
1720848600,1.049
1720849500,1.025
1720850400,1.024
1720851300,1.101
1720852200,1.056
1720853100,1.013
1720854000,1.064
1720854900,1.105
1720855800,1.731
1720856700,1.712
1720857600,1.795
1720858500,1.782
1720859400,1.792
1720860300,1.856
1720861200,1.956
1720862100,1.869
1720863000,1.886
1720863900,2.283
1720864800,2.545
1720865700,2.498
1720866600,2.414
1720867500,2.38
1720868400,2.398
1720869300,2.374
1720870200,2.416
1720871100,2.545
1720872000,2.549
1720872900,2.598
1720873800,2.521
1720874700,2.327
1720875600,2.345
1720876500,2.243
1720877400,1.827
1720878300,1.854
1720879200,1.66
1720880100,1.405
1720881000,1.585
1720881900,1.525
1720882800,1.688
1720883700,1.61
1720884600,1.635
1720885500,1.643
1720886400,1.572
1720887300,1.594
1720888200,1.628
1720889100,1.652
1720890000,1.62
1720890900,1.524
1720891800,1.553
1720892700,1.638
1720893600,1.742
1720894500,1.649
1720895400,1.658
1720896300,1.695
1720897200,1.869
1720898100,1.713
1720899000,1.672
1720899900,1.641
1720900800,1.689
1720901700,1.68
1720902600,1.675
1720903500,1.57
1720904400,1.593
1720905300,1.495
1720906200,2.094
1720907100,2.397
1720908000,2.356
1720908900,2.074
1720909800,1.922
1720910700,2.138
1720911600,2.213
1720912500,1.186
1720913400,0.784
1720914300,1.016
1720915200,1.213
1720916100,1.178
1720917000,1.243
1720917900,1.245
1720918800,0.931
1720919700,0.562
1720920600,0.597
1720921500,0.603
1720922400,0.585
1720923300,0.533
1720924200,0.598
1720925100,0.562
1720926000,0.547
1720926900,0.559
1720927800,0.456
1720928700,0.471
1720929600,0.551
1720930500,0.451
1720931400,0.457
1720932300,0.496
1720933200,0.489
1720934100,0.523
1720935000,0.471
1720935900,0.535
1720936800,0.461
1720937700,0.522
1720938600,0.486
1720939500,0.478
1720940400,0.575
1720941300,0.698
1720942200,1.346
1720943100,1.278
1720944000,1.217
1720944900,1.313
1720945800,1.206
1720946700,1.067
1720947600,1.075
1720948500,1.238
1720949400,1.435
1720950300,1.319
1720951200,1.668
1720952100,1.507
1720953000,1.605
1720953900,1.532
1720954800,1.414
1720955700,1.32
1720956600,1.45
1720957500,1.476
1720958400,1.515
1720959300,1.555
1720960200,1.408
1720961100,1.461
